velocity_data_x,velocity_data_y,velocity_data_z,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
-0.013614,0.000325,-0.012710,0.000000,0.000000,0.000000,0.000000,-0.126430,0.057227,-49.342937,49.341129,50.198792,49.320759,0.098950,0.000000,0.000000,49.606911,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.017307,0.001948,-0.012940,0.000000,0.000000,0.000000,0.000000,-0.126529,0.057122,-49.341553,49.339527,49.757523,49.320759,0.098940,0.000000,0.000000,49.966267,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.019480,0.001613,-0.013483,0.000000,0.000000,0.000000,0.000000,-0.126843,0.057148,-49.336395,49.330448,49.715248,49.320759,0.098790,0.000000,0.000000,49.884354,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.019741,-0.001227,-0.014046,0.000000,0.000000,0.000000,0.000000,-0.127216,0.057182,-49.329571,49.331264,49.902851,49.320759,0.098619,0.000000,0.000000,49.720531,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022350,-0.000722,-0.013885,0.000000,0.000000,0.000000,0.000000,-0.127613,0.057181,-49.331596,49.329315,50.262207,49.320759,0.098407,0.000000,0.000000,49.820938,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.020706,0.000594,-0.014362,0.000000,0.000000,0.000000,0.000000,-0.128036,0.057155,-49.329460,49.330597,49.654472,49.320759,0.098918,0.000000,0.000000,50.135376,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.020971,0.001503,-0.016282,0.000000,0.000000,0.000000,0.000000,-0.127956,0.057162,-49.329330,49.325909,50.410175,49.320759,0.098683,0.000000,0.000000,49.715248,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022640,0.001390,-0.016837,0.000000,0.000000,0.000000,0.000000,-0.128375,0.057199,-49.326298,49.326374,50.198792,49.320759,0.098393,0.000000,0.000000,50.526440,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.024571,-0.001409,-0.017191,0.000000,0.000000,0.000000,0.000000,-0.128824,0.057224,-49.326824,49.323685,50.087814,49.320759,0.098191,0.000000,0.000000,49.953056,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.024971,-0.002905,-0.017532,0.000000,0.000000,0.000000,0.000000,-0.128326,0.056387,-49.326080,49.331409,49.667686,49.320759,0.097970,0.000000,0.000000,49.805084,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.025890,-0.004387,-0.017035,0.000000,0.000000,0.000000,0.000000,-0.128818,0.056337,-49.329567,49.330894,49.937202,49.320759,0.098499,0.000000,0.000000,49.651833,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.028080,-0.003439,-0.017176,0.000000,0.000000,0.000000,0.000000,-0.129005,0.056144,-49.332027,49.334480,49.371746,49.320759,0.098309,0.000000,0.000000,49.834152,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.029101,-0.004616,-0.019023,0.000000,0.000000,0.000000,0.000000,-0.129542,0.056063,-49.336468,49.333160,50.309769,49.320759,0.098122,0.000000,0.000000,49.575203,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.028166,-0.005409,-0.019119,0.000000,0.000000,0.000000,0.000000,-0.130115,0.055979,-49.332291,49.331306,50.071960,49.320759,0.097971,0.000000,0.000000,50.365257,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.027938,-0.004496,-0.017812,0.000000,0.000000,0.000000,0.000000,-0.130680,0.055875,-49.331356,49.330044,50.740467,49.320759,0.097701,0.000000,0.000000,50.082527,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.027575,-0.005299,-0.017812,0.000000,0.000000,0.000000,0.000000,-0.131237,0.055788,-49.328484,49.328896,49.678253,49.320759,0.098199,0.000000,0.000000,50.264851,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.028727,-0.005076,-0.017609,0.000000,0.000000,0.000000,0.000000,-0.131214,0.055725,-49.329201,49.326359,50.230499,49.320759,0.097884,0.000000,0.000000,49.855289,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.029861,-0.005064,-0.018028,0.000000,0.000000,0.000000,0.000000,-0.131772,0.055615,-49.325447,49.327675,49.485363,49.320759,0.097549,0.000000,0.000000,49.894924,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.034677,-0.004769,-0.018179,0.000000,0.000000,0.000000,0.000000,-0.132349,0.055505,-49.330177,49.339096,49.783947,49.320759,0.097585,0.000000,0.000000,49.702034,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.038911,-0.003284,-0.018980,0.000000,0.000000,0.000000,0.000000,-0.132999,0.055406,-49.341038,49.343494,50.034966,49.320759,0.097512,0.000000,0.000000,49.768093,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.040502,-0.003804,-0.020175,0.000000,0.000000,0.000000,0.000000,-0.133740,0.055339,-49.343716,49.341167,49.519714,49.320759,0.097630,0.000000,0.000000,49.916061,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.041976,-0.005923,-0.018856,0.000000,0.000000,0.000000,0.000000,-0.134081,0.055318,-49.337994,49.338730,49.974194,49.320759,0.097431,0.000000,0.000000,49.469509,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.040629,-0.006505,-0.016432,0.000000,0.000000,0.000000,0.000000,-0.134901,0.055207,-49.340359,49.339462,49.699394,49.320759,0.097307,0.000000,0.000000,49.945129,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.038563,-0.005926,-0.014707,0.000000,0.000000,0.000000,0.000000,-0.135712,0.055075,-49.338749,49.338562,50.079887,49.320759,0.097447,0.000000,0.000000,49.720531,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.038360,-0.006410,-0.013592,0.000000,0.000000,0.000000,0.000000,-0.136489,0.054961,-49.337742,49.336502,49.749596,49.320759,0.097325,0.000000,0.000000,50.188221,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.038150,-0.003322,-0.012331,0.000000,0.000000,0.000000,0.000000,-0.137250,0.054844,-49.336643,49.338070,49.625408,49.320759,0.098661,0.000000,0.000000,49.654472,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.040890,-0.001885,-0.012169,0.000000,0.000000,0.000000,0.000000,-0.137362,0.054966,-49.340034,49.340950,50.148586,49.320759,0.098642,0.000000,0.000000,49.807728,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.041212,-0.004349,-0.012425,0.000000,0.000000,0.000000,0.000000,-0.138160,0.054916,-49.339825,49.340759,49.702034,49.320759,0.098584,0.000000,0.000000,49.992691,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.040452,-0.003625,-0.012357,0.000000,0.000000,0.000000,0.000000,-0.138980,0.054849,-49.343151,49.352161,50.040253,49.320759,0.099287,0.000000,0.000000,49.773376,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.040844,-0.003495,-0.010059,0.000000,0.000000,0.000000,0.000000,-0.139785,0.054772,-49.353764,49.366894,49.683540,49.320759,0.099462,0.000000,0.000000,50.058746,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.040016,-0.005334,-0.008105,0.000000,0.000000,0.000000,0.000000,-0.137999,0.055200,-49.367966,49.364983,50.227856,49.320759,0.100208,0.000000,0.000000,50.005901,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.041060,-0.005833,-0.010332,0.000000,0.000000,0.000000,0.000000,-0.138047,0.055222,-49.363926,49.361954,50.008545,49.320759,0.100381,0.000000,0.000000,49.955696,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.042909,-0.005840,-0.013554,0.000000,0.000000,0.000000,0.000000,-0.138851,0.055105,-49.362259,49.358425,49.511787,49.320759,0.100438,0.000000,0.000000,49.897568,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.044396,-0.006662,-0.015003,0.000000,0.000000,0.000000,0.000000,-0.139684,0.054991,-49.355537,49.355160,49.916061,49.355537,0.100113,0.000000,0.000000,49.953056,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.044456,-0.007430,-0.014555,0.000000,0.000000,0.000000,0.000000,-0.140564,0.054870,-49.357327,49.363338,49.818298,49.355537,0.100086,0.000000,0.000000,49.913422,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.041171,-0.008748,-0.012467,0.000000,0.000000,0.000000,0.000000,-0.141460,0.054721,-49.364300,49.371277,49.641262,49.355537,0.100591,0.000000,0.000000,49.857933,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.042466,-0.008408,-0.009999,0.000000,0.000000,0.000000,0.000000,-0.141327,0.054516,-49.375576,49.376118,49.720531,49.355537,0.100858,0.000000,0.000000,49.971550,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.043861,-0.008202,-0.010694,0.000000,0.000000,0.000000,0.000000,-0.142160,0.054346,-49.375057,49.377739,49.577847,49.355537,0.101101,0.000000,0.000000,49.588413,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.044997,-0.007405,-0.010079,0.000000,0.000000,0.000000,0.000000,-0.143027,0.054183,-49.378456,49.374786,49.947769,49.355537,0.100986,0.000000,0.000000,49.987404,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.045894,-0.007961,-0.009643,0.000000,0.000000,0.000000,0.000000,-0.143901,0.054028,-49.372734,49.371159,49.968910,49.355537,0.101101,0.000000,0.000000,49.982121,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.041543,-0.007985,-0.009432,0.000000,0.000000,0.000000,0.000000,-0.144787,0.053863,-49.370621,49.370361,50.291271,49.355537,0.101442,0.000000,0.000000,50.132732,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.039914,-0.008838,-0.008563,0.000000,0.000000,0.000000,0.000000,-0.143925,0.053613,-49.371101,49.369213,49.955696,49.355537,0.101523,0.000000,0.000000,50.256924,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.038723,-0.007971,-0.009480,0.000000,0.000000,0.000000,0.000000,-0.144731,0.053456,-49.367340,49.363274,50.008545,49.355537,0.101514,0.000000,0.000000,50.064034,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.039739,-0.005676,-0.008831,0.000000,0.000000,0.000000,0.000000,-0.145510,0.053296,-49.364304,49.363705,50.011185,49.355537,0.101138,0.000000,0.000000,49.937202,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.040294,-0.003371,-0.008337,0.000000,0.000000,0.000000,0.000000,-0.146308,0.053160,-49.362766,49.361881,50.238426,49.355537,0.101104,0.000000,0.000000,49.916061,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.037999,-0.000924,-0.009170,0.000000,0.000000,0.000000,0.000000,-0.147114,0.053074,-49.362881,49.366894,50.111595,49.355537,0.101400,0.000000,0.000000,49.749596,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.036636,-0.000398,-0.009447,0.000000,0.000000,0.000000,0.000000,-0.146986,0.053223,-49.366207,49.362026,50.027039,49.355537,0.101398,0.000000,0.000000,49.857933,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.034478,-0.000275,-0.008261,0.000000,0.000000,0.000000,0.000000,-0.147717,0.053202,-49.360710,49.362209,50.130089,49.355537,0.101345,0.000000,0.000000,50.122162,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.033928,0.000944,-0.007936,0.000000,0.000000,0.000000,0.000000,-0.148415,0.053194,-49.363377,49.362846,49.702034,49.355537,0.101581,0.000000,0.000000,50.172367,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.036517,-0.000075,-0.008857,0.000000,0.000000,0.000000,0.000000,-0.149097,0.053210,-49.361927,49.361771,50.375828,49.355537,0.101534,0.000000,0.000000,49.675613,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.033357,0.000080,-0.009607,0.000000,0.000000,0.000000,0.000000,-0.149802,0.053213,-49.362564,49.362297,49.670326,49.355537,0.101706,0.000000,0.000000,50.156513,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.034059,0.004692,-0.009254,0.000000,0.000000,0.000000,0.000000,-0.141197,0.053921,-49.357769,49.362541,50.214645,49.355537,0.101610,0.000000,0.000000,49.836792,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.037463,0.006044,-0.009296,0.000000,0.000000,0.000000,0.000000,-0.141853,0.053996,-49.364258,49.364670,50.362614,49.355537,0.101574,0.000000,0.000000,50.066673,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.039282,0.005021,-0.010356,0.000000,0.000000,0.000000,0.000000,-0.142572,0.054116,-49.364204,49.361012,49.501217,49.355537,0.101087,0.000000,0.000000,50.317696,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.038474,0.004814,-0.011497,0.000000,0.000000,0.000000,0.000000,-0.143338,0.054225,-49.359074,49.361652,49.926632,49.355537,0.100917,0.000000,0.000000,49.725815,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.033069,0.008942,-0.012615,0.000000,0.000000,0.000000,0.000000,-0.144107,0.054325,-49.361759,49.361713,49.889641,49.355537,0.101665,0.000000,0.000000,49.768093,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.033729,0.011487,-0.013808,0.000000,0.000000,0.000000,0.000000,-0.142836,0.054842,-49.361320,49.359272,49.696751,49.355537,0.101472,0.000000,0.000000,49.894924,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.035816,0.012155,-0.014822,0.000000,0.000000,0.000000,0.000000,-0.143505,0.055057,-49.357971,49.359604,49.905495,49.355537,0.101227,0.000000,0.000000,50.045536,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.035207,0.012698,-0.014816,0.000000,0.000000,0.000000,0.000000,-0.144196,0.055298,-49.358425,49.352562,50.204075,49.355537,0.100585,0.000000,0.000000,49.440445,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.031860,0.012478,-0.014075,0.000000,0.000000,0.000000,0.000000,-0.144909,0.055543,-49.350952,49.353691,50.048180,49.355537,0.100232,0.000000,0.000000,50.016472,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.024619,0.013086,-0.014491,0.000000,0.000000,0.000000,0.000000,-0.145572,0.055800,-49.353958,49.355614,50.312412,49.355537,0.100374,0.000000,0.000000,49.918705,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.023706,0.012707,-0.013569,0.000000,0.000000,0.000000,0.000000,-0.144361,0.056241,-49.355984,49.361065,50.251637,49.355537,0.100147,0.000000,0.000000,50.608349,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.026226,0.014920,-0.011500,0.000000,0.000000,0.000000,0.000000,-0.144838,0.056495,-49.363071,49.366821,49.609554,49.355537,0.100067,0.000000,0.000000,49.897568,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.029911,0.016830,-0.011244,0.000000,0.000000,0.000000,0.000000,-0.145347,0.056774,-49.366947,49.369816,50.159157,49.355537,0.099886,0.000000,0.000000,49.807728,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.030940,0.018209,-0.010376,0.000000,0.000000,0.000000,0.000000,-0.145916,0.057093,-49.370373,49.371250,49.773376,49.355537,0.099906,0.000000,0.000000,50.167084,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.023541,0.018076,-0.009386,0.000000,0.000000,0.000000,0.000000,-0.146528,0.057436,-49.371826,49.374428,50.045536,49.355537,0.100414,0.000000,0.000000,50.011185,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.018363,0.015422,-0.008473,0.000000,0.000000,0.000000,0.000000,-0.145322,0.057897,-49.376137,49.373985,50.032326,49.355537,0.100512,0.000000,0.000000,50.093098,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.016498,0.015338,-0.006129,0.000000,0.000000,0.000000,0.000000,-0.145734,0.058222,-49.375065,49.373688,49.976837,49.355537,0.100625,0.000000,0.000000,49.871143,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.017560,0.017820,-0.004348,0.000000,0.000000,0.000000,0.000000,-0.146082,0.058522,-49.374088,49.377640,49.836792,49.355537,0.100552,0.000000,0.000000,49.712605,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015996,0.017812,-0.003980,0.000000,0.000000,0.000000,0.000000,-0.146805,0.059208,-49.379997,49.380287,49.559349,49.355537,0.101295,0.000000,0.000000,50.116879,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015585,0.018741,-0.003140,0.000000,0.000000,0.000000,0.000000,-0.145702,0.059930,-49.382690,49.382832,50.074600,49.355537,0.101550,0.000000,0.000000,49.638618,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.017941,0.015710,-0.002173,0.000000,0.000000,0.000000,0.000000,-0.146002,0.060287,-49.381660,49.391254,50.005901,49.355537,0.101815,0.000000,0.000000,50.103668,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.019390,0.012987,-0.001356,0.000000,0.000000,0.000000,0.000000,-0.137825,0.061364,-49.392170,49.395504,50.093098,49.355537,0.101699,0.000000,0.000000,49.823582,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.017746,0.013158,-0.000919,0.000000,0.000000,0.000000,0.000000,-0.138195,0.061645,-49.397835,49.399517,50.317696,49.355537,0.102087,0.000000,0.000000,50.515869,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.014600,0.014153,0.000252,0.000000,0.000000,0.000000,0.000000,-0.138564,0.061907,-49.397457,49.397041,50.222572,49.355537,0.103101,0.000000,0.000000,50.222572,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.016062,0.014761,0.003559,0.000000,0.000000,0.000000,0.000000,-0.137244,0.062336,-49.397160,49.395073,50.103668,49.355537,0.103445,0.000000,0.000000,50.027039,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015447,0.014982,0.006440,0.000000,0.000000,0.000000,0.000000,-0.137559,0.062612,-49.395027,49.393269,50.148586,49.355537,0.103813,0.000000,0.000000,50.103668,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015476,0.014362,0.007372,0.000000,0.000000,0.000000,0.000000,-0.137867,0.062906,-49.391544,49.395508,49.765450,49.355537,0.103449,0.000000,0.000000,49.966267,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015765,0.017217,0.008244,0.000000,0.000000,0.000000,0.000000,-0.138169,0.063194,-49.395554,49.390896,49.464226,49.355537,0.103794,0.000000,0.000000,49.797157,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015900,0.018132,0.008709,0.000000,0.000000,0.000000,0.000000,-0.138492,0.063510,-49.392471,49.393436,49.889641,49.355537,0.103410,0.000000,0.000000,49.519714,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.016275,0.018157,0.008580,0.000000,0.000000,0.000000,0.000000,-0.137937,0.063533,-49.394211,49.395199,50.246353,49.355537,0.103771,0.000000,0.000000,49.897568,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015448,0.019123,0.009461,0.000000,0.000000,0.000000,0.000000,-0.138271,0.063900,-49.397316,49.408173,50.188221,49.355537,0.104260,0.000000,0.000000,50.248997,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.016250,0.020955,0.010809,0.000000,0.000000,0.000000,0.000000,-0.138577,0.064265,-49.408905,49.405910,49.786591,49.408173,0.104018,0.000000,0.000000,50.114235,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.016612,0.020998,0.011297,0.000000,0.000000,0.000000,0.000000,-0.138878,0.064660,-49.404434,49.405445,49.773376,49.408173,0.104493,0.000000,0.000000,49.805084,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.011175,0.016170,0.014958,0.000000,0.000000,0.000000,0.000000,-0.139201,0.065078,-49.406761,49.408291,50.338833,49.408173,0.104183,0.000000,0.000000,49.902851,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010976,0.011773,0.018410,0.000000,0.000000,0.000000,0.000000,-0.137818,0.064754,-49.407650,49.410519,49.997974,49.408173,0.104808,0.000000,0.000000,50.267490,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.011906,0.011054,0.019537,0.000000,0.000000,0.000000,0.000000,-0.138057,0.065027,-49.411274,49.414581,50.056107,49.408173,0.105517,0.000000,0.000000,50.283344,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.013021,0.013122,0.021799,0.000000,0.000000,0.000000,0.000000,-0.138305,0.065253,-49.414383,49.414413,50.280704,49.408173,0.105837,0.000000,0.000000,49.939842,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.011834,0.013974,0.023851,0.000000,0.000000,0.000000,0.000000,-0.138558,0.065492,-49.414810,49.411087,49.630692,49.408173,0.106554,0.000000,0.000000,50.198792,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007433,0.012633,0.023744,0.000000,0.000000,0.000000,0.000000,-0.138800,0.065760,-49.410789,49.413391,50.148586,49.408173,0.106065,0.000000,0.000000,49.580486,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007199,0.013028,0.024510,0.000000,0.000000,0.000000,0.000000,-0.138037,0.065408,-49.414291,49.415012,49.643906,49.408173,0.106786,0.000000,0.000000,50.019112,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009165,0.011834,0.024247,0.000000,0.000000,0.000000,0.000000,-0.138185,0.065671,-49.413292,49.411903,50.190865,49.408173,0.107453,0.000000,0.000000,49.797157,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010342,0.008954,0.023115,0.000000,0.000000,0.000000,0.000000,-0.138347,0.065917,-49.412327,49.416874,50.204075,49.408173,0.107418,0.000000,0.000000,50.243710,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.011874,0.007152,0.023031,0.000000,0.000000,0.000000,0.000000,-0.133157,0.063882,-49.417408,49.415932,49.688824,49.408173,0.108035,0.000000,0.000000,50.233143,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009921,0.005278,0.025018,0.000000,0.000000,0.000000,0.000000,-0.133384,0.064040,-49.416916,49.426697,49.236988,49.408173,0.107337,0.000000,0.000000,49.649189,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.011580,0.004500,0.028005,0.000000,0.000000,0.000000,0.000000,-0.132579,0.063595,-49.428783,49.433826,49.646545,49.408173,0.108209,0.000000,0.000000,49.281906,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.011937,0.005406,0.029855,0.000000,0.000000,0.000000,0.000000,-0.132785,0.063689,-49.435440,49.436886,49.855289,49.408173,0.109195,0.000000,0.000000,49.823582,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010702,0.005144,0.029626,0.000000,0.000000,0.000000,0.000000,-0.133024,0.063785,-49.436054,49.439495,50.005901,49.408173,0.109768,0.000000,0.000000,49.654472,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.011415,0.004204,0.029320,0.000000,0.000000,0.000000,0.000000,-0.133252,0.063894,-49.440708,49.439812,50.219929,49.408173,0.110692,0.000000,0.000000,49.942486,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.012800,0.000253,0.028874,0.000000,0.000000,0.000000,0.000000,-0.133465,0.063983,-49.439068,49.434284,49.628052,49.408173,0.109702,0.000000,0.000000,50.320339,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015135,-0.001165,0.027197,0.000000,0.000000,0.000000,0.000000,-0.132989,0.063198,-49.432026,49.428143,50.008545,49.408173,0.110328,0.000000,0.000000,49.789230,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.017737,0.001308,0.027710,0.000000,0.000000,0.000000,0.000000,-0.133270,0.063178,-49.428032,49.429379,49.876427,49.408173,0.110898,0.000000,0.000000,50.114235,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.020736,0.003251,0.030484,0.000000,0.000000,0.000000,0.000000,-0.133611,0.063180,-49.430145,49.434967,49.783947,49.408173,0.110361,0.000000,0.000000,49.728458,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022951,0.005135,0.032490,0.000000,0.000000,0.000000,0.000000,-0.134006,0.063228,-49.436359,49.437542,50.027039,49.408173,0.111112,0.000000,0.000000,49.905495,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022904,0.002679,0.032496,0.000000,0.000000,0.000000,0.000000,-0.134447,0.063310,-49.436893,49.434555,50.325623,49.408173,0.109983,0.000000,0.000000,50.151230,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.023436,0.002437,0.031891,0.000000,0.000000,0.000000,0.000000,-0.134464,0.062647,-49.433853,49.436409,49.968910,49.408173,0.110669,0.000000,0.000000,50.066673,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022532,0.004888,0.032095,0.000000,0.000000,0.000000,0.000000,-0.134929,0.062712,-49.438576,49.441700,50.285988,49.408173,0.111430,0.000000,0.000000,50.124805,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.021556,0.006975,0.033628,0.000000,0.000000,0.000000,0.000000,-0.135385,0.062802,-49.441650,49.447548,49.905495,49.408173,0.110329,0.000000,0.000000,50.151230,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.021411,0.006917,0.034814,0.000000,0.000000,0.000000,0.000000,-0.135818,0.062927,-49.448242,49.450031,50.103668,49.408173,0.111211,0.000000,0.000000,49.762810,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.019225,0.005896,0.035839,0.000000,0.000000,0.000000,0.000000,-0.136254,0.063062,-49.451885,49.452354,50.101025,49.408173,0.110245,0.000000,0.000000,50.330906,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.019176,0.009099,0.036588,0.000000,0.000000,0.000000,0.000000,-0.136111,0.062724,-49.450890,49.448689,49.908134,49.408173,0.111071,0.000000,0.000000,49.828865,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.020324,0.010784,0.036041,0.000000,0.000000,0.000000,0.000000,-0.136496,0.062876,-49.449852,49.448547,50.349403,49.408173,0.111895,0.000000,0.000000,50.124805,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.019421,0.009482,0.035352,0.000000,0.000000,0.000000,0.000000,-0.136894,0.063089,-49.446636,49.447147,49.672970,49.408173,0.110704,0.000000,0.000000,50.037609,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.019204,0.011679,0.036635,0.000000,0.000000,0.000000,0.000000,-0.137281,0.063298,-49.448509,49.454811,50.095741,49.408173,0.111487,0.000000,0.000000,49.728458,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.017189,0.015530,0.037346,0.000000,0.000000,0.000000,0.000000,-0.135950,0.060094,-49.456245,49.457550,50.280704,49.408173,0.110386,0.000000,0.000000,50.085171,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.016420,0.018578,0.038462,0.000000,0.000000,0.000000,0.000000,-0.135347,0.060225,-49.456360,49.450211,49.945129,49.408173,0.111188,0.000000,0.000000,50.019112,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
